id	sentiment	review
"2244_1"	0	"There are two points I need to make clear right at the beginning. First of all we all know what this year's Oscar's were REALLY all about this year. It was the Academy's way of showing people that they are no racist,and never have been. They wanted to clear all preconceived notions about themselves. Secondly, it's kinda pointless to make remarks about the show, because really, what difference will it make? But, it's fun to write about it. This is the year I became fed-up with the Oscar's! I will never watch the show again. Every year they do something wrong. Before Crowe wins for \"Gladaitor\" when they real winner should of been Ralph Fiennes for \"Sunshine\". If you haven't seen this movie yet, watch it and you'll agree. \"Eyes Wide Shut\" when released receieved no nominations. And as far as this year goes, well, the bad choices were all over the place! Baz Lurhmann gets no \"Best Director\" nomination! Are you joking!! \"A Beautiful Mind\" is up for \"Best Make-up\"???? \"Training Day\" gets nominated?? The movie was awful, and it seemed like Washington didn't even turn in a performance, all he proved was, he knows how to use four letter words! That's what h won the award for! Take away the language and I bet he was almost playing himself! I liked \"Gosford Park\", I really did, but why 7 nominations? And how on Earth could they not give it too Altman! I mean, c'mon, if there just giving the award to people to clear up any bad feelings, what about Altman? The man has been in the public's eye for 32 years now and no Oscar! There were many, many things that bothered me about this year's Oscar's, but, I'll live with it, as long as I never have to watch another show again! The highpoint ( and the ONLY one) of the show was when Woody Allen made his first appearance ever to the award show. That will go down as one of the greatest moments in he history of the show."
"11164_8"	1	"In Brooklyn a century ago, the rivalry between Chuck Connors and Steve Brodie and their competing volunteer fire brigades leads to Brodie's famous bet that he can jump off the Brooklyn Bridge. This is a story which will be familiar to a lot of people through a Bugs Bunny spoof, \"Bowery Bugs\" from 1949.<br /><br />This generally very enjoyable film would probably be more widely available if it were not for the notorious and unsettling scene involving some Chinese tenement dwellers -- a time capsule of antediluvian racial attitudes, giving the film a great deal of historical interest, in my view."
"1961_4"	0	"...the child actors were annoying. Also it seems as if the makers on this film were struggling to fill 90 minutes. Decent death scenes, though. If not for the death scenes, this movie would have a very Disneyish feel to it.<br /><br />The main child protagonist didn't seem nearly as scared as she should have been. If I was in the middle of the woods with a tooth fairy ghost killer type individual, you can bet your arse I wouldn't be out wandering around and riding my bike.<br /><br />Overall, I've seen worse (i.e. It Waits) but it's nothing I would watch again, or recommend anyone bothering with it unless you're an avid horror collector."
"5727_1"	0	"I just want to start by saying this is the first review of a film I have done on the net. I felt the need to warn people about this film because it truly is one of the worst films I have ever seen. After reading interviews with the director he says he respects constructive criticism and so i will try to avoid bashing the film just for the sake of it and offer my opinions as to why i found it to be so catastrophically terrible.<br /><br />1. The actors. I know the budget may not have allowed for great thespians but with Nicholson working in the industry for over ten years surely he knew some actors who were at least average.<br /><br />2. The incredibly lame make up and special effects. Once again budget obviously interfered with what was originally intended but after working in make up for so many years there is really no excuse.<br /><br />3. The obvious similarities to Hostel. Whilst not being exactly a rip off it sure does try to cash in on the former films success. Only problem is Roth knew where he was going and exactly how to get there...<br /><br />4. The music. Not at all creepy or haunting not even sickening just plain annoying.<br /><br />5. The script in general. All dialogue was forced and terrible! Also the sub plots about the theatre and the guy who comes in to save them were weak as and almost like an afterthought.<br /><br />6. The editing. WTF. How jarring, and not in a good way. nuf said.<br /><br />Seriously I would like to hear the director's thoughts on my post (he no doubt frequents his pages on IMDb.) cause buddy... what were you thinking. Surely at some point during either the shooting or editing you realised what a turkey yolu had on your hands... Sorry I don't want to be harsh but you must have more talent than this i hope your next feature that gutterballs movie or wahtever is better, hopefully practice makes progress.<br /><br />But in the mean time avoid this like the plague. I want my 81 mins back with interest. (At least I didn't pay to watch it.)"
"9486_4"	0	"Hellborn starts as a young psychiatric doctor named James Bishop (Matt Stasi) takes up his residency at St. Andrews insane asylum, or 'mental illness facility' as they like to call it there. With nearly 600 patients Bishop meets his boss Dr. McCort (Bruce Payne) & is put to work, he gets ward 'A' where some seriously deranged & dangerous patients are held. If that wasn't bad enough during his first round of visits Bishop finds a dead body & has threatening sounding graffiti messages sprayed over his room. Bishop starts to hear stories from the patients about sinister goings-on at the asylum & soon finds out for himself the stories have more than a hint of truth about them...<br /><br />Known as Asylum of the Damned in the US this supernatural horror film was directed by Philip J. Jones & I sort of liked it but in the end there were too many unsatisfying elements for me to totally enjoy it. The script by Matt McCombs takes itself pretty seriously & I quite liked the basic idea behind & some of it's ideas but there are a few things which work against it. For a start the film is just too slow, the story is pretty good & doesn't give itself away too early but it takes an absolute age for it to get going & I was rapidly losing interest with each passing minute. I also thought the so-called twist ending was far too predictable & the ending itself far too bland & forgettable. It's a shame because I liked the story, the character's, the setting & some of the ideas but it's simply too slow & frankly dull to keep one entertained over it's 90 minute duration. It's one of those films which I would like to recommend but in all honesty I can't.<br /><br />Director Jones does a good job, this is actually a well lit & quite atmospheric film. I wouldn't say there's anything scary here. I'm not sure if Hellborn was shot in a real insane asylum but if it wasn't they did a great job on the sets & the film looks pretty good overall. Unfortunately there is a real lack of gore or action, there are two hand-print shaped wounds & a severed tongue & that's it, absolutely nothing else in terms of blood or gore which has to go down as a disappointment. Depending on who you believe & which review you read the special effects are either the worst ever or very good, well as a devoted watcher of low budget horror I was very impressed with the effects especially the demon thing which looks mightily impressive & is a man in a suit type effect rather than a terrible CGI computer graphic although it's an impressive suit. It all depends on your expectations I suppose.<br /><br />Technically the film is good, it looks nice enough & the lack of CGI computer effects is something I welcome. The acting isn't great though, it certainly could have been better.<br /><br />Hellborn is a film that disappointed me, there were some good stuff about it but at the same time some terrible stuff which unfortunately outweighs the good. I sort of liked parts of it but as a whole 90 minute viewing experience I'd find it totally impossible to recommend to anyone."
"1933_4"	0	"Final Score (an average of various classic cinematic qualities- acting, visuals, creativity, payoff, humor, fun, ect):<br /><br />4.3 (out of 10)<br /><br />Had \"Atlantis: The Lost Empire\" come out a few years ago it would have seemed like a bold, serious new direction in Disney animation. However, it comes just a year after the innovative and nearly genius \"The Emperor's New Groove\" and marks a step back in freeing Disney from it's repetative \"Disney Formula\". I'm a big fan of the feature length Disney animated films. Have to see them all love it or hate it. \"Atlantis\" is an animated throwback to \"20,000 Leagues Under the Sea\" and similar live-action sci-fi adventures of the 50s and 60s. Problem is that this version hardly contains one original idea. It feels like a remake of something, even more so than actual Disney remakes(Tarzan, The Hunchback of Notre Dame). The characters are little more than a walking cliches of the usual suspects that typically populate these type of films (the oddball mechanic, the gung ho general, the sassy tough women). Beyond Milo Thatch (Fox) and Rourke (Garner) the supporting cast is flat-out obnoxious. The movie also suffers from it's succinct pace. Instead of fleshing it out into an epic story, Disney jams a lot in the usually brief running time brushing over opportunities to develop...suspence, characters, anything really. They thow us into this new and wonderous world and barely let us get our barings. The awkward pace sometimes makes confusing what is a relatively simple story. The animation is dark and dreary and cheap. This thing looks like a slapped together saturday morning cartoon. Let's hope they haven't forgotten that 2D traditional animation can still be wonderous. \"The Iron Giant\" among others proved that.<br /><br />Negatives: The visuals, pace, and sheer lack of originality.<br /><br />Positives: Quite possibly the coolest death scene for a Disney villain in a long time. It's the creative highlight of the movie."
"5824_1"	0	"I thought it would at least be aesthetically beautiful. It was slow, pretentious, and boring. I almost fell asleep. There are some decent songs, but there is this one song at the end which is just some guy yelling out \"Yaowwww!\" while someone taps randomly on a wooden object. That being said, there are some pretty songs, but it's not worth seeing hte movie over. Go on itunes (they have the album), preview it, and choose the good ones. <br /><br />Half the movie is some guy making tea. Well, that's a slight exaggeration. But you'll see what I mean if you see it. That being said: DON'T SEE IT!"
"9541_8"	1	"Wow baby, this is indeed some fine Asian horror/gore, and a crazy outlandish movie. This is a Japanese splatterfest that reminded me a little of Tetsuo, except in this case with all the blood and guts, there is a bizarre love story. It's hard to imagine how they even dreamed up this visually stunning movie, with some unique alien creatures that infect humans as parasites, turning them into part machine or I guess cyborgs. The only thing wrong with these creatures after they take over a human, is they need to kill each other and eat the other. hmmm, yum yum. This would probably be called industrial splatter or something like that, with a superb soundtrack to add to all the fun. The movie also borrows a little from Carpenter's \"The Thing\" in creature design and effects. I would put this in the must-have category for gorehounds, as there is non-stop carnage and some very fine gore. And a must-have for stoners, because you don't even need to read the sub-titles, the visual images alone are enough of a mind trip. The design of the little creatures that inhabit the human body like a fetus reminded me a little of Frank Henenlotter's movies, which is another homage to some excellent gore films with a sense of humour. \"Meatball Machine\" is great fun for gorehounds, there is no doubt about it, and I simply loved it."
"10876_1"	0	"What the hell of a D-Movie was that? Bad acting, bad special effects and the worst dialogues/storyline i ever came across. The only cool thing here was Coolio, who had a nice cameo as a freaked out cop. However, the rest of the film is awful and boring. It's not even so bad, you can laugh about it. Just plain crap. And whoever compares this to the Evil Dead Series might as well compare Tomb Raider to Indiana Jones (well, ok, at least there was Angelina Jolie in Tomb Raider)! 1 out of 10"
"1684_1"	0	"***spoilers***spoilers***spoilers***spoilers<br /><br />There are bad movies and then there are movies which are so awful that they become affectionately comical in their ineptness. Such is the case with Columbia Pictures' 'The Grudge.' This cinematic atrocity began when an otherwise well intentioned American saw a Japanese made for TV film 'Ju-on' and was inspired to remake the movie in English. This began a virtual tsunami of bad decisions which circumnavigated the globe until it washed ashore in Orlando on October 21, 2004.<br /><br />The premise, and I use the word loosely, involves a house in Tokyo haunted by a skinny Momma ghost who looks like a cross between Margaret Cho and Alanis Morrisette, along with her ghastly sidekick a chubby, rambunctious but evil second grader. Is there anything scarier than a creepy 8 year old Japanese boy? Sure there is! Count Chocula comes to mind. With this whimsical bunch we must add a mysterious black cat who I have affectionately named Chim Chim. (Remember Speed Racer?) As you have already guessed, they were murdered in this domicile of doom and now desire to kill everyone who enters the premises. You see, as explained by a Japanese detective, when someone dies in a rage their ghost seeks revenge on everyone who steps on the property lines as defined by the county commissioner or something like that, I forget. <br /><br />The story begins innocently enough with acclaimed thespian Bill Pullman leaping to his death from a balcony. My guess is Bill Pullman got this job because of his kids begged him for a trip to Tokyo Disneyland. Next we endure the mildly interesting saga of Nurse Yoko, 'oh no don't go in there' screams the audience, but alas she heeds not the dire warnings and is predictably snuffed out like a magic lantern. About 30 minutes into the movie we finally see its American heroine Sarah Michelle Gellar as Karen. Sarah Michelle Gellar might be a competent actress but I could not help thinking of Buffy the Vampire Slayer, so much so that it was distracting. It is the equivalent to having Jennifer Anniston star in a movie about the adventures of six friends in New York. Try as you may, you just can't stop thinking about the other project which made her famous. But I digress, Karen, the nurse is hired as a replacement for the original care giver who disappeared at spooks r us. <br /><br />She snoops around, meets the ghosts, coma lady dies, and some other stuff happens. Watching the fair haired vixen searching for clues I half expected her to find the ghost and pull its mask off to reveal it was actually old man Gower who owned the abandoned amusement park! 'I would've gotten away with it too if it weren't for you meddling kids and that dog of yours!' <br /><br />Director Takashi Shimizu, who is vying to be the Ed Wood of Asia, made two unfortunate decisions involving sound. First, he choose to use a soundtrack only when someone is about to be killed. This is an excellent devise for obliterating any suspense because the audience gets a two minute warning to prepare for another miserably predictable murder. Second, he gave the ghosts a bizarre guttural noise that sounds like a gargling gopher. After the movie, I heard several people exiting the theatre making the sound and laughing.<br /><br />Sarah Michelle Gellar ends up being the sole survivor. And of course we learn that the fire she set to burn down the house was extinguished in time for the obligatory next chapter. However, considering the humorous reactions of the audience, they did not want a sequel but an apology. 'The Grudge' could be easily re-edited into a comedy, perhaps then it will be appreciated for its camp value. Baring that, this will go down as the greatest cinematic thriller since 'Godzilla vs. Megalon.' I would suggest waiting until the movie comes to your local discount theatre where it can receive the public ridicule it so richly deserves."
